Index,fsr1,fsr2,fsr3,fsr4,Posture,Age,Gender,Weight
1992,1051,0,2018,2193,crossed_legs_right,21,Male,65kg
1993,1059,0,2011,2163,crossed_legs_right,21,Male,65kg
1994,1061,0,1981,2202,crossed_legs_right,21,Male,65kg
1995,1061,0,2001,2165,crossed_legs_right,21,Male,65kg
1996,1063,0,2000,2160,crossed_legs_right,21,Male,65kg
1997,1070,0,2003,2169,crossed_legs_right,21,Male,65kg
1998,1056,0,2007,2165,crossed_legs_right,21,Male,65kg
1999,1069,0,2002,2167,crossed_legs_right,21,Male,65kg
2000,1088,0,2005,2170,crossed_legs_right,21,Male,65kg
2001,0,0,0,0,straight,21,Male,65kg
2002,0,0,0,0,straight,21,Male,65kg
2003,0,0,0,0,straight,21,Male,65kg
2004,0,0,0,0,straight,21,Male,65kg
2005,0,0,0,0,straight,21,Male,65kg
2006,0,0,0,0,straight,21,Male,65kg
2007,0,0,0,0,straight,21,Male,65kg
2008,0,0,0,0,straight,21,Male,65kg
2009,0,0,0,0,straight,21,Male,65kg
2010,0,0,0,0,straight,21,Male,65kg
2011,0,0,0,0,straight,21,Male,65kg
2012,0,0,0,0,straight,21,Male,65kg
2013,0,0,0,0,straight,21,Male,65kg
2014,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
,0,0,0,0,straight,21,Male,65kg
